time,value
2024-09-02T15:07:41.638640733Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:07:42.606467965Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:07:43.66521808Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:07:44.635965773Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:07:45.664879449Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:07:46.759745797Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:07:47.692416448Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:07:48.634835042Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:07:49.752803643Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:07:50.636324285Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:07:51.648035053Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:07:52.674610649Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:07:53.680619902Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:07:54.740191385Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:07:55.736947919Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:07:56.725694558Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:07:57.743140495Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:07:58.770811554Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:07:59.745485683Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:00.797245111Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:01.81347371Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:02.812124385Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:03.812632957Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:04.840694435Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:05.914664396Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:06.925117129Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:07.822946845Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:08.950756817Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:09.873439306Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:10.911787131Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:11.932870033Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:12.875385363Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:13.883629882Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:14.921236708Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:15.912644188Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:16.93237386Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:17.929555281Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:18.981625602Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:20.009745947Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:20.980238323Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:21.943551797Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:23.036355502Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:23.983337681Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:25.001269856Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:25.989636613Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:27.02353506Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:28.011757063Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:29.006803006Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:30.016621757Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:31.028693851Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:32.003907241Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:33.009840654Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:34.017472553Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:35.016139897Z,{"lat":-37.867586434182016,"lon":145.21483085960378}
2024-09-02T15:08:36.009821714Z,{"lat":-37.867586546289985,"lon":145.21483092041385}
2024-09-02T15:08:37.026411814Z,{"lat":-37.867586546289985,"lon":145.21483092041385}
2024-09-02T15:08:37.993566971Z,{"lat":-37.867586546289985,"lon":145.21483092041385}
2024-09-02T15:08:39.047513007Z,{"lat":-37.867586546289985,"lon":145.21483092041385}
2024-09-02T15:08:40.042862214Z,{"lat":-37.867586546289985,"lon":145.21483092041385}
2024-09-02T15:08:41.044332144Z,{"lat":-37.867586546289985,"lon":145.21483092041385}
2024-09-02T15:08:42.040804104Z,{"lat":-37.867586546289985,"lon":145.21483092041385}
2024-09-02T15:08:43.046699645Z,{"lat":-37.867586546289985,"lon":145.21483092041385}
2024-09-02T15:08:44.116306007Z,{"lat":-37.867586546289985,"lon":145.21483092041385}
2024-09-02T15:08:45.088568994Z,{"lat":-37.867586546289985,"lon":145.21483092041385}
2024-09-02T15:08:46.066689301Z,{"lat":-37.867586546289985,"lon":145.21483092041385}
2024-09-02T15:08:47.091569623Z,{"lat":-37.867586546289985,"lon":145.21483092041385}
2024-09-02T15:08:48.111011676Z,{"lat":-37.867586686011876,"lon":145.21483099417435}
2024-09-02T15:08:49.100325171Z,{"lat":-37.867586686011876,"lon":145.21483099417435}
2024-09-02T15:08:50.126713233Z,{"lat":-37.867586686011876,"lon":145.21483099417435}
2024-09-02T15:08:51.147507281Z,{"lat":-37.867586686011876,"lon":145.21483099417435}
2024-09-02T15:08:52.159553777Z,{"lat":-37.867586686011876,"lon":145.21483099417435}
2024-09-02T15:08:53.159729951Z,{"lat":-37.867586686011876,"lon":145.21483099417435}
2024-09-02T15:08:54.20569738Z,{"lat":-37.867586686011876,"lon":145.21483099417435}
2024-09-02T15:08:55.184273393Z,{"lat":-37.867586686011876,"lon":145.21483099417435}
2024-09-02T15:08:56.183817172Z,{"lat":-37.867586686011876,"lon":145.21483099417435}
2024-09-02T15:08:57.202497191Z,{"lat":-37.867586686011876,"lon":145.21483099417435}
2024-09-02T15:08:58.216068531Z,{"lat":-37.867586686011876,"lon":145.21483099417435}
2024-09-02T15:08:59.233032973Z,{"lat":-37.867586686011876,"lon":145.21483099417435}
2024-09-02T15:09:00.236820872Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:01.261430441Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:02.2813998Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:03.314619264Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:04.310443572Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:05.309391716Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:06.305642821Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:07.320565416Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:08.31754738Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:09.334418836Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:10.392950443Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:11.349605734Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:12.353876823Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:13.356633404Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:14.401964966Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:15.413421369Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:16.404394572Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:17.402444838Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:18.445847641Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:19.448788683Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:20.447433557Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:21.468249341Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:22.451557933Z,{"lat":-37.867586824939714,"lon":145.21483106751435}
2024-09-02T15:09:23.453624748Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:24.480690999Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:25.458485977Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:26.507998518Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:27.484506881Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:28.532596159Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:29.556777541Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:30.51571998Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:31.505482854Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:32.542559295Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:33.528556117Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:34.533414276Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:35.545426083Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:36.552349532Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:37.549571427Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:38.546650025Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:39.556727658Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:40.570586865Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:41.579548259Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:42.576646457Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:43.612715195Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:44.600961643Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:45.633893581Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:46.636566496Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:47.658707804Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:48.658445802Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:49.681846037Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:50.655118632Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:51.680156029Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:52.689758585Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:53.674713539Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:54.721499957Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:55.697593158Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:56.715169029Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:57.699298706Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:58.721626466Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:09:59.831995686Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:00.750319195Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:01.801566821Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:02.795691986Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:03.853455662Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:04.826407225Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:05.847861367Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:06.84638087Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:07.878094846Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:08.862230935Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:09.849755894Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:10.894571965Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:11.846415066Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:13.001081238Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:13.892530575Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:14.920750841Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:15.897567645Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:16.928504994Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:17.968673653Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:18.932537166Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:19.969133708Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:20.924541735Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:21.965745264Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:22.978647123Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:24.010492948Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:25.014590371Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:26.021501947Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:27.111291898Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:28.049269603Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:29.01655655Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:30.089499915Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:31.025536804Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:32.078398581Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:33.082786038Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:34.106494031Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:35.096463168Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:36.118476475Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:37.128723118Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:38.161160038Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:39.262571957Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:40.140774923Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:41.165736839Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:42.160759015Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:43.241351854Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:44.143657048Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:45.213466997Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:46.154477807Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:47.170490461Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:48.229451096Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:49.197531621Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:50.203713488Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:51.224508738Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:52.217472816Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:53.481512584Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:54.205513825Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:55.2226182Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:56.26455344Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:57.248366138Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:58.244410725Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:10:59.280695682Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:00.25824609Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:01.273451443Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:02.30688423Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:03.317281664Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:04.327365186Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:05.326564071Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:06.344652486Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:07.345695515Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:08.349754782Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:09.354450848Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:10.319851549Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:11.344735975Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:12.389566271Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:13.350556192Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:14.375502679Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:15.397129536Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:16.391531925Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:17.408313571Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:18.420462386Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:19.429655576Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:20.423532572Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:21.377042655Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:22.411632553Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:23.422462674Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:24.445597245Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:25.44459868Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:26.470698858Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:27.456878768Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:28.4436656Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:29.46971892Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:30.461692974Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:31.488809273Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:32.498924846Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:33.528695963Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:34.498920674Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:35.523563098Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:36.532483991Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:37.533855463Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:38.511869859Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:39.540804268Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:40.546631905Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:41.567605214Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:42.595012501Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:43.573471047Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:44.580308905Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:45.620686335Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:46.61059208Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:47.641523013Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:48.606772509Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:49.589966093Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:50.621575722Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:51.637600962Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:52.616743445Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:53.678397702Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:54.668128931Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:55.660799806Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:56.680971318Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:57.680791019Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:58.708949381Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:11:59.697796788Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:00.704917607Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:01.703831089Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:02.735568147Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:03.735399355Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:04.77338084Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:05.738563272Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:06.758566141Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:07.791325771Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:08.785125746Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:09.778944584Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:10.772413651Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:11.794691347Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:12.811456284Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:13.834782239Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:14.85397857Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:15.857796702Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:16.866857913Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:17.886493303Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:18.870624302Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:19.862557843Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:20.853729239Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:21.857726865Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:22.92877328Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:25.275605532Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:26.192710567Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:26.654723448Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:27.184803006Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:27.901764859Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:28.911001314Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:30.192505531Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:30.950918801Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:32.113158504Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:35.631723958Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:35.633751105Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:35.635655297Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:35.921281227Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:37.006579818Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:38.027060576Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:38.96110132Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:39.988517867Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:40.995888583Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:42.007654287Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:43.033676222Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:44.018447536Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:45.058599927Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:46.063197603Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
2024-09-02T15:12:47.083632641Z,{"lat":-37.86755510371949,"lon":145.21484392806516}
