Timestamp,X,Y,Z
20240728014713,0.04,0.90,0.36
20240728014714,0.04,0.86,0.44
20240728014715,0.04,0.88,0.40
20240728014716,0.03,0.86,0.45
20240728014717,0.04,0.89,0.37
20240728014718,0.05,0.92,0.30
20240728014719,0.04,0.91,0.33
20240728014720,0.04,0.89,0.37
20240728014721,0.04,0.90,0.33
20240728014722,0.05,0.94,0.17
20240728014723,0.05,0.94,0.25
20240728014724,0.05,0.94,0.18
20240728014725,0.05,0.94,0.19
20240728014726,0.05,0.94,0.19
20240728014727,0.05,0.94,0.19
20240728014728,0.03,0.94,0.19
20240728014729,0.05,0.94,0.19
20240728014730,0.05,0.94,0.19
20240728014731,0.05,0.94,0.19
20240728014732,0.05,0.94,0.19
20240728014733,0.05,0.94,0.19
20240728014734,0.05,0.94,0.19
20240728014735,0.05,0.94,0.19
20240728014736,0.05,0.94,0.19
20240728014737,0.05,0.94,0.19
20240728014738,0.05,0.95,0.15
20240728014739,0.05,0.94,0.22
20240728014740,0.05,0.94,0.20
20240728014741,0.05,0.94,0.20
20240728014742,0.05,0.94,0.20
20240728014743,0.05,0.94,0.20
20240728014744,0.05,0.94,0.16
20240728014745,0.05,0.95,0.17
20240728014746,0.05,0.95,0.17
20240728014747,0.05,0.94,0.18
20240728014748,0.05,0.94,0.20
20240728014749,0.05,0.95,0.16
20240728014750,0.05,0.94,0.19
20240728014751,0.05,0.94,0.19
20240728014752,0.05,0.94,0.19
20240728014753,0.05,0.94,0.19
20240728014754,0.05,0.94,0.19
20240728014755,0.05,0.94,0.20
20240728014756,0.04,0.92,0.30
20240728014757,0.05,0.94,0.18
20240728014758,0.05,0.95,0.17
20240728014759,0.03,0.89,0.38
20240728014800,0.06,0.95,0.18
20240728014801,0.04,0.92,0.26
20240728014802,0.05,0.95,0.17
20240728014803,0.05,0.94,0.17
20240728014804,0.05,0.94,0.17
20240728014805,0.05,0.95,0.17
20240728014806,0.03,0.87,0.43
20240728014807,0.03,0.86,0.45
20240728014808,0.03,0.86,0.44
20240728014809,0.03,0.88,0.42
20240728014810,0.04,0.91,0.35
20240728014811,0.04,0.89,0.39
20240728014812,0.04,0.91,0.34
20240728014813,0.04,0.89,0.37
20240728014814,0.03,0.86,0.44
20240728014815,0.03,0.86,0.46
20240728014816,0.03,0.86,0.45
20240728014817,0.05,0.97,0.14
20240728014818,0.05,0.95,0.18
20240728014819,0.05,0.94,0.19
20240728014820,0.05,0.94,0.19
20240728014821,0.06,0.95,0.19
20240728014822,0.05,0.94,0.19
20240728014823,0.06,0.94,0.20
20240728014824,0.05,0.94,0.19
20240728014825,0.05,0.94,0.19
20240728014826,0.05,0.94,0.19
20240728014827,0.05,0.94,0.19
20240728014828,0.05,0.94,0.19
20240728014829,0.05,0.94,0.19
20240728014830,0.05,0.94,0.19
20240728014831,0.05,0.94,0.19
20240728014832,0.05,0.94,0.19
20240728014833,0.05,0.94,0.19
20240728014834,0.05,0.94,0.19
20240728014835,0.05,0.94,0.19
20240728014836,0.05,0.94,0.19
20240728014837,0.05,0.94,0.19
20240728014838,0.05,0.94,0.19
20240728014839,0.05,0.94,0.19
20240728014840,0.05,0.94,0.19
20240728014841,0.05,0.94,0.19
20240728014842,0.05,0.94,0.19
20240728014843,0.05,0.94,0.19
20240728014844,0.05,0.94,0.19
20240728014845,0.05,0.94,0.19
20240728014846,0.05,0.94,0.19
20240728014847,0.05,0.94,0.19
20240728014848,0.05,0.95,0.19
20240728014849,0.05,0.94,0.19
20240728014850,0.05,0.94,0.19
20240728014851,0.05,0.94,0.19
20240728014852,0.05,0.94,0.19
20240728014853,0.05,0.94,0.19
20240728014854,0.05,0.94,0.19
20240728014855,0.05,0.94,0.19
20240728014856,0.05,0.94,0.19
20240728014857,0.05,0.94,0.19
20240728014858,0.05,0.94,0.19
20240728014859,0.05,0.94,0.19
20240728014900,0.05,0.94,0.19
20240728014901,0.05,0.94,0.19
20240728014902,0.05,0.94,0.19
20240728014903,0.05,0.94,0.19
20240728014904,0.05,0.94,0.19
20240728014905,0.05,0.94,0.19
20240728014906,0.05,0.94,0.19
20240728014907,0.05,0.94,0.19
20240728014908,0.05,0.94,0.19
20240728014909,0.05,0.94,0.19
20240728014910,0.05,0.94,0.19
20240728014911,0.05,0.94,0.19
20240728014912,0.06,0.94,0.19
20240728014913,0.05,0.94,0.19
20240728014914,0.05,0.94,0.19
20240728014915,0.05,0.94,0.19
20240728014916,0.05,0.94,0.19
20240728014917,0.09,0.94,0.17
20240728014918,0.05,0.95,0.14
20240728014919,0.05,0.95,0.15
20240728014920,0.05,0.95,0.16
20240728014921,0.06,0.95,0.12
20240728014922,0.05,0.92,0.29
20240728014923,0.06,0.91,0.32
20240728014924,0.04,0.90,0.34
20240728014925,0.04,0.90,0.35
20240728014926,0.04,0.91,0.32
20240728014927,0.04,0.90,0.35
20240728014928,0.05,0.93,0.25
20240728014929,0.04,0.91,0.31
20240728014930,0.05,0.94,0.17
20240728014931,0.05,0.94,0.19
20240728014932,0.05,0.95,0.16
20240728014933,0.05,0.94,0.18
20240728014934,0.05,0.94,0.19
20240728014935,0.05,0.94,0.19
20240728014936,0.04,0.90,0.35
20240728014937,0.03,0.86,0.44
20240728014938,0.03,0.88,0.42
20240728014939,0.03,0.87,0.44
20240728014940,0.03,0.89,0.40
20240728014941,0.05,0.94,0.19
20240728014942,0.05,0.95,0.16
20240728014943,0.05,0.95,0.16
20240728014944,0.05,0.95,0.16
20240728014945,0.05,0.95,0.16
20240728014946,0.05,0.95,0.16
20240728014947,0.05,0.95,0.16
20240728014948,0.05,0.95,0.16
20240728014949,0.05,0.95,0.16
20240728014950,0.05,0.95,0.16
20240728014951,0.05,0.95,0.16
20240728014952,0.05,0.95,0.16
20240728014953,0.05,0.95,0.16
20240728014954,0.05,0.95,0.16
20240728014955,0.04,0.90,0.35
20240728014956,0.03,0.87,0.42
20240728014957,0.03,0.85,0.46
20240728014958,0.03,0.88,0.41
20240728014959,0.04,0.92,0.32
20240728015000,0.04,0.89,0.40
20240728015001,0.03,0.88,0.41
20240728015002,0.03,0.86,0.43
20240728015003,0.04,0.90,0.38
20240728015004,0.04,0.87,0.41
20240728015005,0.03,0.87,0.43
20240728015006,0.03,0.88,0.41
20240728015007,0.03,0.87,0.43
20240728015008,0.04,0.89,0.38
20240728015009,0.03,0.88,0.40
20240728015010,0.03,0.87,0.42
20240728015011,0.03,0.87,0.44
20240728015012,0.04,0.89,0.39
20240728015013,0.04,0.89,0.38
20240728015014,0.04,0.86,0.45
20240728015015,0.04,0.86,0.44
20240728015016,0.03,0.86,0.46
20240728015017,0.03,0.85,0.48
20240728015018,0.04,0.85,0.46
20240728015019,0.05,0.95,0.17
20240728015020,0.05,0.94,0.18
20240728015021,0.05,0.94,0.17
20240728015022,0.05,0.95,0.17
20240728015023,0.05,0.94,0.17
20240728015024,0.05,0.94,0.17
20240728015025,0.05,0.95,0.17
20240728015026,0.05,0.95,0.17
20240728015027,0.05,0.95,0.17
20240728015028,0.05,0.94,0.17
20240728015029,0.05,0.95,0.17
20240728015030,0.05,0.95,0.17
20240728015031,0.05,0.95,0.16
20240728015032,0.05,0.95,0.16
20240728015033,0.05,0.95,0.16
20240728015034,0.05,0.95,0.11
20240728015035,0.04,0.92,0.26
20240728015036,0.05,0.94,0.21
20240728015037,0.05,0.94,0.20
20240728015038,0.05,0.94,0.21
20240728015039,0.05,0.94,0.20
20240728015040,0.05,0.94,0.20
20240728015041,0.05,0.95,0.19
20240728015042,0.05,0.94,0.22
20240728015043,0.05,0.94,0.21
20240728015044,0.05,0.94,0.20
20240728015045,0.05,0.93,0.21
20240728015046,0.05,0.94,0.20
20240728015047,0.05,0.94,0.19
20240728015048,0.05,0.93,0.22
20240728015049,0.05,0.94,0.22
20240728015050,0.05,0.94,0.20
20240728015051,0.05,0.94,0.21
20240728015052,0.05,0.93,0.23
20240728015053,0.05,0.94,0.21
20240728015054,0.05,0.94,0.19
20240728015055,0.05,0.94,0.21
20240728015056,0.05,0.94,0.20
20240728015057,0.05,0.94,0.22
20240728015058,0.05,0.94,0.21
20240728015059,0.05,0.94,0.21
20240728015100,0.05,0.94,0.21
20240728015101,0.05,0.94,0.21
20240728015102,0.05,0.93,0.22
20240728015103,0.05,0.93,0.22
20240728015104,0.05,0.93,0.24
20240728015105,0.05,0.94,0.20
20240728015106,0.06,0.97,0.14
20240728015107,0.05,0.94,0.20
20240728015108,0.05,0.94,0.21
20240728015109,0.05,0.94,0.19
20240728015110,0.05,0.95,0.18
20240728015111,0.05,0.95,0.15
20240728015112,0.05,0.95,0.16
20240728015113,0.05,0.95,0.16
20240728015114,0.05,0.95,0.17
20240728015115,0.05,0.95,0.16
20240728015116,0.05,0.95,0.16
20240728015117,0.05,0.94,0.22
20240728015118,0.04,0.89,0.37
20240728015119,0.05,0.96,0.19
20240728015120,0.04,0.90,0.33
20240728015121,0.04,0.90,0.35
20240728015122,0.04,0.92,0.28
20240728015123,0.04,0.95,0.27
20240728015124,0.04,0.90,0.34
20240728015125,0.04,0.91,0.33
20240728015126,0.04,0.89,0.38
20240728015127,0.04,0.90,0.35
20240728015128,0.04,0.90,0.35
20240728015129,0.04,0.91,0.31
20240728015130,0.04,0.92,0.27
20240728015131,0.04,0.92,0.29
20240728015132,0.04,0.91,0.30
20240728015133,0.05,0.94,0.19
20240728015134,0.05,0.95,0.16
20240728015135,0.05,0.94,0.17
20240728015136,0.05,0.95,0.16
20240728015137,0.05,0.95,0.15
20240728015138,0.05,0.95,0.16
20240728015139,0.05,0.95,0.16
20240728015140,0.05,0.95,0.16
20240728015142,0.05,0.95,0.16
20240728015143,0.05,0.95,0.16
20240728015144,0.05,0.95,0.16
20240728015145,0.05,0.95,0.16
20240728015146,0.05,0.95,0.16
20240728015147,0.05,0.95,0.16
20240728015148,0.05,0.95,0.16
20240728015149,0.05,0.95,0.16
20240728015150,0.05,0.95,0.16
20240728015151,0.05,0.95,0.16
20240728015152,0.05,0.95,0.16
20240728015153,0.05,0.95,0.16
20240728015154,0.05,0.95,0.16
20240728015155,0.05,0.95,0.16
20240728015156,0.05,0.95,0.16
20240728015157,0.05,0.95,0.16
20240728015158,0.05,0.95,0.16
20240728015159,0.05,0.95,0.16
20240728015200,0.05,0.95,0.16
20240728015201,0.05,0.95,0.16
20240728015202,0.05,0.95,0.16
20240728015203,0.05,0.95,0.16
20240728015204,0.05,0.95,0.15
20240728015205,0.05,0.95,0.16
20240728015206,0.05,0.95,0.16
20240728015207,0.05,0.95,0.16
20240728015208,0.05,0.95,0.15
20240728015209,0.05,0.95,0.16
20240728015210,0.05,0.95,0.15
20240728015211,0.05,0.95,0.16
20240728015212,0.05,0.95,0.16
20240728015213,0.05,0.95,0.16
20240728015214,0.05,0.95,0.16
20240728015215,0.05,0.95,0.16
20240728015216,0.05,0.95,0.16
20240728015217,0.05,0.95,0.16
20240728015218,0.05,0.95,0.15
20240728015219,0.05,0.95,0.16
20240728015220,0.05,0.95,0.15
20240728015221,0.05,0.95,0.16
20240728015222,0.05,0.95,0.16
20240728015223,0.05,0.95,0.16
20240728015224,0.05,0.95,0.15
20240728015225,0.05,0.95,0.15
20240728015226,0.05,0.95,0.16
20240728015227,0.05,0.95,0.15
20240728015228,0.05,0.95,0.16
20240728015229,0.05,0.95,0.16
20240728015230,0.05,0.95,0.15
20240728015231,0.05,0.95,0.15
20240728015232,0.05,0.95,0.16
20240728015233,0.05,0.95,0.15
20240728015234,0.05,0.95,0.16
20240728015235,0.05,0.95,0.16
20240728015236,0.05,0.95,0.15
20240728015237,0.05,0.95,0.15
20240728015238,0.05,0.95,0.15
20240728015239,0.05,0.95,0.15
20240728015240,0.05,0.95,0.16
20240728015241,0.05,0.95,0.15
20240728015242,0.05,0.95,0.15
20240728015243,0.05,0.95,0.15
20240728015244,0.05,0.95,0.16
20240728015245,0.05,0.95,0.16
20240728015246,0.05,0.95,0.15
20240728015247,0.05,0.95,0.15
20240728015248,0.05,0.95,0.15
20240728015249,0.05,0.95,0.15
20240728015250,0.05,0.95,0.15
20240728015251,0.05,0.95,0.15
20240728015252,0.05,0.95,0.15
20240728015253,0.05,0.95,0.15
20240728015254,0.05,0.95,0.15
20240728015255,0.05,0.95,0.15
20240728015256,0.05,0.95,0.15
20240728015257,0.05,0.95,0.15
20240728015258,0.05,0.95,0.15
20240728015259,0.05,0.95,0.15
20240728015300,0.05,0.95,0.15
20240728015301,0.05,0.95,0.15
20240728015302,0.05,0.95,0.15
20240728015303,0.05,0.95,0.15
20240728015304,0.05,0.95,0.15
20240728015305,0.05,0.95,0.15
20240728015306,0.05,0.95,0.15
20240728015307,0.05,0.95,0.15
20240728015308,0.05,0.95,0.15
20240728015309,0.05,0.95,0.15
20240728015310,0.05,0.95,0.16
20240728015311,0.05,0.95,0.15
20240728015312,0.05,0.95,0.15
20240728015313,0.05,0.95,0.15
20240728015314,0.05,0.95,0.15
20240728015315,0.05,0.95,0.15
20240728015316,0.05,0.95,0.15
20240728015317,0.05,0.95,0.15
20240728015318,0.05,0.95,0.15
20240728015319,0.05,0.95,0.15
20240728015320,0.05,0.95,0.15
20240728015321,0.05,0.95,0.15
20240728015322,0.05,0.95,0.15
20240728015323,0.05,0.95,0.15
20240728015324,0.05,0.95,0.15
20240728015325,0.05,0.95,0.15
20240728015326,0.05,0.95,0.15
20240728015327,0.05,0.95,0.15
20240728015328,0.05,0.95,0.15
20240728015329,0.05,0.95,0.15
20240728015330,0.05,0.95,0.15
20240728015331,0.05,0.95,0.15
20240728015332,0.05,0.95,0.15
20240728015333,0.05,0.95,0.15
20240728015334,0.05,0.95,0.15
20240728015335,0.05,0.95,0.16
20240728015336,0.05,0.95,0.16
20240728015337,0.05,0.95,0.16
20240728015338,0.05,0.95,0.13
20240728015339,0.05,0.95,0.14
20240728015340,0.05,0.95,0.14
20240728015341,0.05,0.95,0.14
20240728015342,0.05,0.95,0.14
20240728015343,0.05,0.93,0.22
20240728015344,0.05,0.94,0.22
20240728015345,0.05,0.94,0.23
20240728015346,0.05,0.93,0.23
20240728015347,0.05,0.94,0.22
20240728015348,0.05,0.94,0.22
20240728015349,0.05,0.94,0.22
20240728015350,0.05,0.94,0.22
20240728015351,0.05,0.94,0.22
20240728015352,0.05,0.94,0.21
20240728015353,0.05,0.94,0.21
20240728015354,0.05,0.94,0.21
20240728015355,0.05,0.94,0.21
20240728015356,0.05,0.95,0.19
20240728015357,0.05,0.94,0.20
20240728015358,0.05,0.94,0.20
20240728015359,0.05,0.94,0.20
20240728015400,0.05,0.94,0.20
20240728015401,0.05,0.94,0.20
20240728015402,0.05,0.94,0.20
20240728015403,0.05,0.94,0.20
20240728015404,0.05,0.94,0.20
20240728015405,0.05,0.94,0.20
20240728015406,0.05,0.94,0.20
20240728015407,0.05,0.94,0.20
20240728015408,0.05,0.94,0.20
20240728015409,0.05,0.94,0.20
20240728015410,0.05,0.94,0.20
20240728015411,0.05,0.94,0.21
20240728015412,0.05,0.94,0.21
20240728015413,0.05,0.94,0.20
20240728015414,0.05,0.94,0.21
20240728015415,0.05,0.94,0.21
20240728015416,0.05,0.94,0.20
20240728015417,0.05,0.94,0.20
20240728015418,0.05,0.94,0.20
20240728015419,0.05,0.93,0.21
20240728015420,0.05,0.94,0.21
20240728015421,0.05,0.93,0.22
20240728015422,0.05,0.93,0.23
20240728015423,0.05,0.94,0.23
20240728015424,0.05,0.94,0.23
20240728015425,0.05,0.94,0.23
20240728015426,0.05,0.93,0.24
20240728015427,0.05,0.93,0.23
20240728015428,0.05,0.94,0.22
20240728015429,0.05,0.93,0.24
20240728015430,0.05,0.94,0.22
20240728015431,0.05,0.94,0.23
20240728015432,0.05,0.93,0.23
20240728015433,0.05,0.94,0.22
20240728015434,0.05,0.94,0.22
20240728015435,0.05,0.94,0.23
20240728015436,0.05,0.93,0.23
20240728015437,0.05,0.94,0.22
20240728015438,0.05,0.94,0.23
20240728015439,0.05,0.94,0.22
20240728015440,0.05,0.94,0.22
20240728015441,0.05,0.94,0.23
20240728015442,0.05,0.93,0.23
20240728015443,0.05,0.93,0.23
20240728015444,0.05,0.93,0.23
20240728015445,0.05,0.93,0.23
20240728015446,0.05,0.95,0.14
20240728015447,0.05,0.94,0.17
20240728015448,0.05,0.94,0.19
20240728015449,0.05,0.94,0.17
20240728015450,0.05,0.95,0.16
20240728015451,0.05,0.94,0.16
20240728015452,0.05,0.95,0.16
20240728015453,0.05,0.95,0.16
20240728015454,0.05,0.95,0.17
20240728015455,0.05,0.95,0.16
20240728015456,0.05,0.95,0.16
20240728015457,0.05,0.95,0.15
20240728015458,0.05,0.95,0.19
20240728015459,0.05,0.94,0.21
20240728015500,0.05,0.94,0.22
20240728015501,0.05,0.93,0.23
20240728015502,0.05,0.93,0.24
20240728015503,0.05,0.93,0.24
20240728015504,0.05,0.93,0.23
20240728015505,0.05,0.93,0.22
20240728015506,0.05,0.93,0.22
20240728015507,0.05,0.94,0.19
20240728015508,0.05,0.93,0.23
20240728015509,0.05,0.94,0.22
20240728015510,0.05,0.93,0.24
20240728015511,0.05,0.94,0.23
20240728015512,0.05,0.93,0.23
20240728015513,0.05,0.93,0.26
20240728015514,0.05,0.93,0.24
20240728015515,0.05,0.93,0.24
20240728015516,0.05,0.93,0.24
20240728015517,0.05,0.93,0.24
20240728015518,0.05,0.93,0.24
20240728015519,0.05,0.94,0.20
20240728015520,0.05,0.95,0.16
20240728015521,0.05,0.94,0.18
20240728015522,0.05,0.94,0.18
20240728015523,0.05,0.94,0.19
20240728015524,0.05,0.94,0.19
20240728015525,0.05,0.94,0.19
20240728015526,0.05,0.94,0.19
20240728015527,0.05,0.94,0.18
20240728015528,0.05,0.94,0.19
20240728015529,0.05,0.94,0.19
20240728015530,0.05,0.94,0.18
20240728015531,0.05,0.94,0.18
20240728015532,0.05,0.94,0.19
20240728015533,0.05,0.94,0.20
20240728015534,0.05,0.95,0.15
20240728015535,0.05,0.94,0.20
20240728015536,0.05,0.94,0.19
20240728015537,0.05,0.94,0.20
20240728015538,0.05,0.94,0.20
20240728015539,0.05,0.94,0.19
20240728015540,0.05,0.94,0.19
20240728015541,0.05,0.94,0.19
20240728015542,0.05,0.94,0.19
20240728015543,0.05,0.94,0.20
20240728015544,0.05,0.94,0.19
20240728015545,0.05,0.94,0.19
20240728015546,0.05,0.94,0.19
20240728015547,0.05,0.94,0.19
20240728015548,0.05,0.94,0.19
20240728015549,0.05,0.94,0.19
20240728015550,0.05,0.94,0.19
20240728015551,0.05,0.94,0.19
20240728015552,0.05,0.94,0.19
20240728015553,0.05,0.94,0.20
20240728015554,0.05,0.94,0.19
20240728015555,0.05,0.94,0.20
20240728015556,0.05,0.94,0.20
20240728015557,0.05,0.94,0.19
20240728015558,0.05,0.94,0.19
20240728015559,0.05,0.95,0.14
20240728015600,0.05,0.95,0.16
20240728015601,0.05,0.95,0.17
20240728015602,0.05,0.94,0.19
20240728015603,0.05,0.94,0.18
20240728015604,0.05,0.94,0.18
20240728015605,0.05,0.94,0.19
20240728015606,0.05,0.94,0.18
20240728015607,0.05,0.95,0.17
20240728015608,0.05,0.94,0.18
20240728015609,0.05,0.95,0.17
20240728015610,0.05,0.94,0.18
20240728015611,0.05,0.94,0.18
20240728015612,0.05,0.94,0.18
20240728015613,0.05,0.94,0.18
20240728015614,0.05,0.94,0.18
20240728015615,0.05,0.94,0.19
20240728015616,0.05,0.94,0.19
20240728015617,0.05,0.94,0.18
20240728015618,0.05,0.94,0.19
20240728015619,0.05,0.94,0.18
20240728015620,0.05,0.94,0.19
20240728015621,0.05,0.94,0.18
20240728015622,0.05,0.94,0.19
20240728015623,0.05,0.94,0.18
20240728015624,0.05,0.94,0.18
20240728015625,0.05,0.94,0.19
20240728015626,0.05,0.94,0.18
20240728015627,0.05,0.94,0.18
20240728015628,0.05,0.94,0.18
20240728015629,0.05,0.94,0.18
20240728015631,0.05,0.94,0.18
20240728015632,0.05,0.94,0.18
20240728015633,0.05,0.95,0.16
20240728015634,0.05,0.95,0.16
20240728015635,0.05,0.95,0.16
20240728015636,0.05,0.95,0.16
20240728015637,0.05,0.95,0.16
20240728015638,0.05,0.95,0.16
20240728015639,0.05,0.95,0.16
20240728015640,0.05,0.95,0.16
20240728015641,0.05,0.95,0.16
20240728015642,0.05,0.95,0.16
20240728015643,0.05,0.95,0.16
20240728015644,0.05,0.95,0.16
20240728015645,0.05,0.95,0.16
20240728015646,0.05,0.94,0.17
20240728015647,0.05,0.95,0.16
20240728015648,0.05,0.95,0.16
20240728015649,0.05,0.95,0.16
20240728015650,0.05,0.95,0.16
20240728015651,0.05,0.95,0.15
20240728015652,0.05,0.95,0.16
20240728015653,0.05,0.95,0.16
20240728015654,0.05,0.94,0.20
20240728015655,0.05,0.95,0.15
20240728015656,0.05,0.95,0.16
20240728015657,0.05,0.95,0.16
20240728015658,0.05,0.95,0.16
20240728015659,0.05,0.95,0.16
20240728015700,0.05,0.95,0.16
20240728015701,0.04,0.95,0.16
20240728015702,0.05,0.94,0.21
20240728015703,0.05,0.94,0.20
20240728015704,0.05,0.94,0.20
20240728015705,0.05,0.95,0.12
20240728015706,0.05,0.95,0.15
20240728015707,0.05,0.94,0.19
20240728015708,0.05,0.94,0.20
20240728015709,0.05,0.94,0.20
20240728015710,0.05,0.94,0.20
20240728015711,0.05,0.94,0.20
20240728015712,0.05,0.94,0.20
20240728015713,0.05,0.94,0.20
20240728015714,0.05,0.94,0.20
20240728015715,0.05,0.94,0.20
20240728015716,0.05,0.94,0.20
20240728015717,0.05,0.94,0.19
20240728015718,0.05,0.94,0.20
20240728015719,0.06,0.95,0.17
20240728015720,0.06,0.94,0.17
20240728015721,0.05,0.95,0.17
20240728015722,0.05,0.95,0.17
20240728015723,0.05,0.95,0.16
20240728015724,0.05,0.95,0.16
20240728015725,0.05,0.95,0.16
20240728015726,0.05,0.95,0.16
20240728015727,0.05,0.95,0.17
20240728015728,0.05,0.95,0.16
20240728015729,0.05,0.95,0.14
20240728015730,0.05,0.94,0.19
20240728015731,0.05,0.94,0.19
20240728015732,0.05,0.94,0.19
20240728015733,0.05,0.94,0.19
20240728015734,0.05,0.94,0.19
20240728015735,0.05,0.94,0.19
20240728015736,0.05,0.94,0.19
20240728015737,0.05,0.94,0.19
20240728015738,0.05,0.94,0.19
20240728015739,0.05,0.94,0.19
20240728015740,0.05,0.94,0.19
20240728015741,0.05,0.94,0.19
20240728015742,0.05,0.94,0.19
20240728015743,0.05,0.94,0.19
20240728015744,0.05,0.94,0.19
20240728015745,0.05,0.94,0.19
20240728015746,0.05,0.94,0.19
20240728015747,0.05,0.94,0.18
20240728015748,0.05,0.94,0.18
20240728015749,0.05,0.94,0.19
20240728015750,0.05,0.94,0.19
20240728015751,0.05,0.94,0.19
20240728015752,0.05,0.94,0.19
20240728015753,0.05,0.94,0.19
20240728015754,0.06,0.94,0.19
20240728015755,0.05,0.94,0.19
20240728015756,0.05,0.94,0.19
20240728015757,0.06,0.94,0.19
20240728015758,0.05,0.94,0.19
20240728015759,0.05,0.94,0.19
20240728015800,0.05,0.94,0.19
20240728015801,0.05,0.94,0.18
20240728015802,0.05,0.94,0.19
20240728015803,0.05,0.94,0.19
20240728015804,0.05,0.94,0.19
20240728015805,0.05,0.94,0.19
20240728015806,0.05,0.94,0.18
20240728015807,0.05,0.94,0.19
20240728015808,0.05,0.94,0.19
20240728015809,0.05,0.94,0.19
20240728015810,0.05,0.94,0.20
20240728015811,0.05,0.94,0.19
20240728015812,0.05,0.94,0.19
20240728015813,0.05,0.94,0.19
20240728015814,0.05,0.94,0.19
20240728015815,0.05,0.94,0.19
20240728015816,0.05,0.94,0.19
20240728015817,0.05,0.94,0.19
20240728015818,0.05,0.94,0.19
20240728015819,0.05,0.94,0.19
20240728015820,0.05,0.93,0.21
20240728015821,0.05,0.94,0.19
20240728015822,0.05,0.94,0.18
20240728015823,0.05,0.94,0.19
20240728015824,0.05,0.94,0.22
20240728015825,0.05,0.94,0.19
20240728015826,0.05,0.94,0.19
20240728015827,0.05,0.95,0.16
20240728015828,0.05,0.94,0.19
20240728015829,0.05,0.94,0.19
20240728015830,0.05,0.94,0.18
20240728015831,0.05,0.94,0.19
20240728015832,0.05,0.94,0.19
20240728015833,0.05,0.94,0.17
20240728015834,0.05,0.94,0.19
20240728015835,0.05,0.94,0.19
20240728015836,0.05,0.94,0.19
20240728015837,0.05,0.94,0.19
20240728015838,0.05,0.94,0.19
20240728015839,0.05,0.95,0.17
20240728015840,0.05,0.93,0.24
20240728015841,0.05,0.92,0.29
20240728015842,0.04,0.90,0.36
20240728015843,0.05,0.89,0.37
20240728015844,0.05,0.90,0.35
20240728015845,0.05,0.91,0.34
20240728015846,0.04,0.89,0.39
20240728015847,0.05,0.94,0.18
20240728015848,0.06,0.94,0.19
20240728015849,0.05,0.94,0.19
20240728015850,0.06,0.94,0.18
20240728015851,0.05,0.94,0.19
20240728015852,0.05,0.94,0.19
20240728015853,0.05,0.94,0.19
20240728015854,0.05,0.94,0.19
20240728015855,0.05,0.94,0.19
20240728015856,0.06,0.94,0.19
20240728015857,0.06,0.94,0.18
20240728015858,0.05,0.94,0.19
20240728015859,0.06,0.94,0.18
20240728015900,0.05,0.95,0.17
20240728015901,0.05,0.95,0.16
20240728015902,0.05,0.95,0.14
20240728015903,0.05,0.94,0.16
20240728015904,0.04,0.95,0.16
20240728015905,0.06,0.95,0.12
20240728015906,0.05,0.93,0.22
20240728015907,0.05,0.91,0.31
20240728015908,0.05,0.91,0.33
20240728015909,0.05,0.91,0.32
20240728015910,0.05,0.90,0.33
20240728015911,0.05,0.90,0.34
20240728015912,0.05,0.90,0.34
20240728015913,0.05,0.91,0.32
20240728015914,0.06,0.93,0.26
20240728015915,0.05,0.90,0.34
20240728015916,0.05,0.90,0.35
20240728015917,0.05,0.91,0.33
20240728015918,0.05,0.91,0.32
20240728015919,0.05,0.92,0.30
20240728015920,0.05,0.91,0.32
20240728015921,0.05,0.91,0.31
20240728015922,0.05,0.91,0.33
20240728015923,0.05,0.90,0.34
20240728015924,0.05,0.90,0.34
20240728015925,0.05,0.91,0.34
20240728015926,0.06,0.91,0.32
20240728015927,0.05,0.90,0.34
20240728015928,0.05,0.91,0.30
20240728015929,0.05,0.92,0.28
20240728015930,0.05,0.92,0.29
20240728015931,0.05,0.91,0.31
20240728015932,0.11,0.94,0.22
20240728015933,0.05,0.94,0.22
20240728015934,0.05,0.89,0.38
20240728015935,0.05,0.88,0.41
20240728015936,0.05,0.89,0.37
20240728015937,0.04,0.87,0.43
20240728015938,0.04,0.88,0.42
20240728015939,0.05,0.89,0.38
20240728015940,0.05,0.94,0.19
20240728015941,0.05,0.94,0.20
20240728015942,0.05,0.94,0.19
20240728015943,0.04,0.87,0.44
20240728015944,0.04,0.81,0.54
20240728015945,0.04,0.81,0.54
20240728015946,0.04,0.82,0.53
20240728015947,0.04,0.82,0.52
20240728015948,0.04,0.82,0.53
20240728015949,0.04,0.82,0.52
20240728015950,0.04,0.81,0.54
20240728015951,0.04,0.82,0.53
20240728015952,0.04,0.81,0.54
20240728015953,0.04,0.81,0.55
20240728015954,0.04,0.81,0.55
20240728015955,0.04,0.81,0.55
20240728015956,0.04,0.81,0.55
20240728015957,0.10,0.84,0.51
20240728015958,0.04,0.84,0.49
20240728015959,0.04,0.84,0.49
20240728020000,0.04,0.84,0.49
20240728020001,0.06,0.94,0.19
20240728020002,0.05,0.94,0.21
20240728020003,0.05,0.94,0.19
20240728020004,0.05,0.94,0.19
20240728020005,0.05,0.94,0.19
20240728020006,0.05,0.94,0.19
20240728020007,0.05,0.94,0.19
20240728020008,0.06,0.94,0.18
20240728020009,0.05,0.94,0.19
20240728020010,0.05,0.94,0.19
20240728020011,0.05,0.94,0.19
